Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
LOT105,B77W,KLGA,EGKK,10280.82,20743.98,174.4,0,0,0,0,,,,,,,,,
IBE696,B77W,KJFK,EBLL,10513.2,20750.46,170.6,0,0,0,0,,,,,,,,,
SWR857,A388,KMKE,RJBB,11106.24,20750.52,160.7,0,0,0,0,,,,,,,,,
SWR772,B748,CYFC,URSS,10703.76,20757.06,167.6,0,0,0,0,,,,,,,,,
LOT659,B772,KOAK,LBSF,8777.46,20770.14,199.9,0,0,0,0,,,,,,,,,
UAL561,A332,CYYJ,UKLL,9423.3,20798.1,189.6,1,0,0,0,,,,,,,,,
SAS335,A333,KMKE,UUDD,10246.98,20809.56,176,0,0,0,0,,,,,,,,,
DLH689,A332,KTUS,VECC,9221.34,20829.78,193.5,0,0,0,0,,,,,,,,,
LOT180,B788,KSJC,HECA,9040.98,20874.48,197.2,0,0,0,0,,,,,,,,,
THY800,A359,CYXX,EDDH,9132.84,20881.92,195.8,0,0,0,0,,,,,,,,,
UAL672,A35K,KALB,EDDF,9793.56,20926.68,185.6,0,0,0,0,,,,,,,,,
THY468,B748,KOKC,EBBR,10262.04,20954.7,178.2,0,0,0,0,,,,,,,,,
TSC710,B772,CYYG,UKBB,9400.8,20986.56,193.1,0,0,0,0,,,,,,,,,
VIR858,B78X,CYYZ,EGPH,10153.26,21000.6,180.8,2,0,0,0,,,,,,,,,
SWR174,B789,CYFB,EGGD,10091.58,21000.6,181.8,0,0,0,0,,,,,,,,,
BAW120,B763,MMGL,LOWW,9156.96,21015.36,197.6,0,0,0,0,,,,,,,,,
TSC246,B764,KGRR,UUEE,9922.44,21072.48,185.8,0,0,0,0,,,,,,,,,
LOT252,A333,KJFK,EICK,9969.24,21111.48,185.7,0,0,0,0,,,,,,,,,
VIR922,B788,CYWG,USSS,10208.04,21119.04,181.9,0,0,0,0,,,,,,,,,
BAW437,B77W,CYEG,EDDM,10362.12,21163.86,180,0,0,0,0,,,,,,,,,
AFR373,B772,KLGA,EDDM,10052.34,21191.04,185.6,0,0,0,0,,,,,,,,,
EIN988,A35K,KSFO,ENZV,10962.6,21197.52,170.6,0,0,0,0,,,,,,,,,
BAW886,A388,KTUS,UKLL,10736.52,21224.52,174.8,0,0,0,0,,,,,,,,,
BAW75,B772,KBOI,EGCC,10775.7,21224.52,174.1,0,0,0,0,,,,,,,,,
THY203,B772,MMGL,LHBP,10548.84,21230.1,178,0,0,0,0,,,,,,,,,
TSC475,B772,CYMX,LSZH,9879.48,21242.46,189.4,0,0,0,0,,,,,,,,,
EIN484,B77W,MMZP,LSGG,9905.64,21255.6,189.2,0,0,0,0,,,,,,,,,
TSC951,B764,KMHT,URSS,9751.5,21255.6,191.7,0,0,0,0,,,,,,,,,
IBE903,A332,CYYC,OMDB,9695.58,21301.5,193.4,0,0,0,0,,,,,,,,,
BAW521,A332,KMKE,OEDF,9084,21334.92,204.2,0,0,0,0,,,,,,,,,
UAL637,B788,KSAN,VOCI,9511.02,21340.56,197.2,0,0,0,0,,,,,,,,,
