Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
UAL244,B77W,RJBB,KBIL,41694.12,52043.1,172.5,218,0,0,0,,,,,,,,,
UAE579,B763,LEBL,CYQX,41184.6,52094.64,181.8,0,0,0,0,,,,,,,,,
UAE267,B772,ZUUU,KMSY,41657.52,52113.24,174.3,0,0,0,0,,,,,,,,,
VIR505,B748,EDDM,KMKE,42200.4,52147.86,165.8,0,0,0,0,,,,,,,,,
TSC226,B763,LIRF,KAUS,41108.88,52175.94,184.5,0,0,0,0,,,,,,,,,
TAP82,A343,ULLI,KELP,41787.42,52181.46,173.2,194,0,0,0,,,,,,,,,
IBE309,A333,ZUUU,KDAL,41461.74,52181.52,178.7,0,0,0,0,,,,,,,,,
ETD969,B748,LSGG,KROC,42469.5,52245.18,162.9,0,0,0,0,,,,,,,,,
EIN300,B764,ZSPD,MUHA,41424.3,52259.16,180.6,0,0,0,0,,,,,,,,,
SAS105,B772,OTHH,KPDX,41840.1,52267.44,173.8,0,0,0,0,,,,,,,,,
DAL182,B764,LTFJ,KSFO,41392.5,52267.44,181.2,0,0,0,0,,,,,,,,,
VIR750,B789,EDDF,KSYR,42180.78,52280.58,168.3,359,1,0,0,,,,,,,,,
KLM598,B789,LIPZ,KBDL,42063.06,52293.84,170.5,70,2,0,0,,,,,,,,,
BAW583,B772,LTFM,MYNN,41925.06,52311.42,173.1,0,0,0,0,,,,,,,,,
SAS604,B744,VOMM,KBGR,42339.72,52325.4,166.4,0,0,0,0,,,,,,,,,
TSC910,A339,LFPO,MMTJ,41883.9,52378.68,174.9,23,0,0,0,,,,,,,,,
VIR13,B788,LTFJ,KBUF,42252.72,52384.44,168.9,290,1,0,0,,,,,,,,,
THY942,A332,RKSS,KBDL,41763.18,52415.94,177.5,80,2,0,0,,,,,,,,,
DLH684,B77W,WSSS,KPHX,42225.54,52437.3,170.2,0,0,0,0,,,,,,,,,
ETD581,B752,EGSS,CYZF,41813.04,52455.84,177.4,0,0,0,0,,,,,,,,,
AAL189,B788,LEBL,KDLH,41554.5,52475.46,182,0,0,0,0,,,,,,,,,
DLH438,A346,OMDB,KSEA,42571.38,52489.44,165.3,473,1,0,0,,,,,,,,,
AAL808,A346,RJGG,KDCA,42520.32,52489.5,166.2,473,1,0,0,,,,,,,,,
AAL300,B77W,OMDB,KBUF,42041.64,52515.72,174.6,0,0,0,0,,,,,,,,,
DLH705,B764,LFLL,KLIT,41508.78,52534.38,183.8,0,0,0,0,,,,,,,,,
VIR871,B772,OTHH,KMCI,41995.98,52560.48,176.1,281,0,0,0,,,,,,,,,
UAE685,B77L,ZGGG,KBGR,42642.06,52560.48,165.3,185,2,0,0,,,,,,,,,
AFR681,A359,LIRF,KBDL,42548.52,52560.54,166.9,249,2,0,0,,,,,,,,,
AFR51,B77W,EDDH,KSYR,42430.26,52606.38,169.6,0,0,0,0,,,,,,,,,
SAS753,B772,RJAA,KSYR,42022.92,52632.54,176.8,347,0,0,0,,,,,,,,,
TSC965,B748,UUDD,CYZF,42838.62,52650.36,163.5,0,0,0,0,,,,,,,,,
SAS505,B789,LTFM,KBGR,42269.58,52659.66,173.2,251,0,0,0,,,,,,,,,
BAW420,B744,EHAM,KLGA,42612.06,52679.94,167.8,0,0,0,0,,,,,,,,,
ETD602,B763,UUDD,KLGA,41723.88,52790.88,184.5,0,0,0,0,,,,,,,,,
ETD693,B788,RKSS,KAUS,41972.58,52803.9,180.5,0,0,0,0,,,,,,,,,
KLM531,B78X,ZGGG,KMKE,42292.02,52811.52,175.3,97,0,0,0,,,,,,,,,
THY351,A333,EGCC,CYQR,42317.28,52851.54,175.6,0,0,0,0,,,,,,,,,
IBE334,A339,UUEE,KFLL,42364.08,52857.18,174.9,30,0,0,0,,,,,,,,,
LOT1,B748,EGCC,CYYT,42931.5,52877.1,165.8,0,0,0,0,,,,,,,,,
BAW133,A388,RJAA,CYFC,43043.64,52914.36,164.5,0,0,0,0,,,,,,,,,
ETD913,A359,EGBB,KBOI,42497.64,52975.98,174.6,0,0,0,0,,,,,,,,,
VIR951,B744,WIII,KMCO,43201.2,52976.04,162.9,0,0,0,0,,,,,,,,,
TSC163,B772,VOMM,KROC,42605.58,52996.56,173.2,0,0,0,0,,,,,,,,,
KLM393,B763,OERK,KJAX,42108.78,53021.52,181.9,0,0,0,0,,,,,,,,,
LOT791,B763,VOMM,CYXX,42160.38,53035.56,181.3,0,0,0,0,,,,,,,,,
LOT565,A339,VOMM,KGEG,42386.34,53035.56,177.5,155,1,0,0,,,,,,,,,
DLH195,B752,LSZH,KBUF,42138.66,53061.84,182.1,0,0,0,0,,,,,,,,,
ETD106,A359,EGLL,MTPP,42884.46,53061.84,169.6,0,0,0,0,,,,,,,,,
SWR209,B77W,EHAM,KPWM,42732.9,53125.38,173.2,217,0,0,0,,,,,,,,,
SWR790,B772,LSGG,KSJC,42796.56,53219.04,173.7,0,0,0,0,,,,,,,,,
DLH21,B748,ZUUU,CYEG,43410.78,53219.04,163.5,0,0,0,0,,,,,,,,,
AFR677,B764,VECC,KLGA,42407.7,53245.32,180.6,0,0,0,0,,,,,,,,,
VIR518,B789,VOMM,KTPA,43019.88,53264.94,170.8,19,0,0,0,,,,,,,,,
AFR418,B77W,OTHH,CYXE,43070.64,53284.44,170.2,0,0,0,0,,,,,,,,,
EIN170,A388,LFLL,KCHS,43634.28,53289.96,160.9,15,0,0,0,,,,,,,,,
BAW995,B772,LTFM,KMSP,42703.98,53309.04,176.8,446,0,0,0,,,,,,,,,
KLM411,B788,OTHH,KBUF,42475.2,53309.04,180.6,0,0,0,0,,,,,,,,,
KLM684,B788,EDDH,KIAD,42747.96,53428.5,178,51,0,0,0,,,,,,,,,
THY152,A343,VOMM,CYYT,43678.5,53436.84,162.6,10,1,0,0,,,,,,,,,
BAW619,B772,RJGG,KROC,42772.26,53463.84,178.2,159,0,0,0,,,,,,,,,
SAS17,B788,EDDB,KSJC,42815.28,53463.84,177.5,0,0,0,0,,,,,,,,,
EIN918,B77W,EDDH,KMSP,43000.44,53476.92,174.6,0,0,0,0,,,,,,,,,
AAL521,B772,OMAA,KFLL,43088.1,53476.92,173.1,321,0,0,0,,,,,,,,,
VIR45,B789,WMKK,KDLH,43156.26,53502.78,172.4,77,0,0,0,,,,,,,,,
UAE315,B744,LIMC,KOMA,43588.38,53536.2,165.8,68,0,0,0,,,,,,,,,
THY885,B772,LFLL,KTPA,43112.64,53575.32,174.4,321,0,0,0,,,,,,,,,
IBE748,A332,EGCC,KBNA,42976.68,53583,176.8,0,0,0,0,,,,,,,,,
SWR487,A332,LTFM,KBGR,42657.18,53583,182.1,0,0,0,0,,,,,,,,,
ETD279,B764,LFPG,KBWI,42684.18,53600.64,181.9,7,0,0,0,,,,,,,,,
LOT741,B789,LFMN,KJFK,43473.6,53646.78,169.6,0,0,0,0,,,,,,,,,
VIR883,A35K,LEBL,KMSN,43271.34,53661.54,173.2,0,0,0,0,,,,,,,,,
ETD890,A333,LFLL,KAUS,42952.2,53672.04,178.7,15,0,0,0,,,,,,,,,
SWR688,B78X,ZBAA,KGEG,43248.96,53682,173.9,6,0,0,0,,,,,,,,,
DAL238,A332,OTHH,CYYT,42907.2,53699.7,179.9,20,0,0,0,,,,,,,,,
ETD522,B748,RKSS,KJAX,43931.46,53706.3,162.9,0,0,0,0,,,,,,,,,
BAW487,B772,LSZH,KOAK,43291.86,53712.78,173.7,0,0,0,0,,,,,,,,,
SAS550,A35K,LFMN,CYFB,43530.66,53739.9,170.2,0,0,0,0,,,,,,,,,
EIN742,B763,EGCC,KBIS,42861.12,53883.66,183.7,25,0,0,0,,,,,,,,,
KLM120,B78X,EGCC,CYHM,43363.2,53883.72,175.3,21,0,0,0,,,,,,,,,
ETD698,B788,LEBL,KFLL,43223.7,53904.36,178,0,0,0,0,,,,,,,,,
UAE737,B744,LSGG,KROC,43859.4,53923.38,167.7,0,0,0,0,,,,,,,,,
UAE789,A339,WSSS,KBTV,43134.84,53942.04,180.1,0,0,0,0,,,,,,,,,
THY888,B78X,VTBS,KBUF,43551.12,53942.04,173.2,0,0,0,0,,,,,,,,,
DAL353,A339,LSGG,KCLT,43451.94,53950.5,175,0,0,0,0,,,,,,,,,
SWR839,A332,LEMD,KOAK,43321.98,53968.38,177.4,0,0,0,0,,,,,,,,,
AAL932,B78X,LEPA,KBUF,43750.98,53968.38,170.3,334,0,0,0,,,,,,,,,
ETD20,B77W,OMAA,CYYG,43501.5,53975.64,174.6,0,0,0,0,,,,,,,,,
BAW916,A359,RJGG,KDFW,43659.48,53984.04,172.1,54,2,0,0,,,,,,,,,
TSC242,B748,VECC,KSFO,44184.78,53995.38,163.5,0,0,0,0,,,,,,,,,
BAW897,A333,EDDL,KMSP,43409.82,54129.18,178.7,0,0,0,0,,,,,,,,,
BAW236,B772,VABB,KTPA,43701.42,54163.56,174.4,334,0,0,0,,,,,,,,,
DAL361,A35K,LEMD,KDFW,43778.04,54167.64,173.2,0,0,0,0,,,,,,,,,
TAP989,A332,LTFJ,KPBI,44000.82,54181.44,169.7,47,1,0,0,,,,,,,,,
VIR483,B788,EDDM,KBGR,43976.46,54181.5,170.1,74,1,0,0,,,,,,,,,
TSC149,B77W,OMDB,KTPA,44042.58,54215.94,169.6,0,0,0,0,,,,,,,,,
DLH920,B772,EGPH,KLAX,43791.24,54216,173.7,0,0,0,0,,,,,,,,,
TSC260,B788,VHHH,KMSN,43429.44,54221.64,179.9,0,0,0,0,,,,,,,,,
LOT528,B744,RKSS,KDCA,44444.4,54289.74,164.1,0,0,0,0,,,,,,,,,
ETD52,A359,EDDH,KGEG,44087.7,54301.02,170.2,0,0,0,0,,,,,,,,,
SAS432,B744,LIPZ,KSTL,44344.8,54328.02,166.4,0,0,0,0,,,,,,,,,
SWR517,B763,EDDH,KMSO,43179.9,54342.18,186,0,0,0,0,,,,,,,,,
SAS186,B763,VECC,KPWM,43336.98,54407.58,184.5,0,0,0,0,,,,,,,,,
SWR953,A339,RJBB,KPHX,43884.84,54421.68,175.6,0,0,0,0,,,,,,,,,
LOT543,A333,RKSS,CYMX,43614.72,54421.68,180.1,0,0,0,0,,,,,,,,,
AFR266,B748,EGKK,KSJC,44616.78,54427.44,163.5,0,0,0,0,,,,,,,,,
DLH192,B764,LIMC,KDCA,43568.04,54483.48,181.9,0,0,0,0,,,,,,,,,
TSC636,A343,EGSS,KBIS,44137.2,54489.9,172.5,0,0,0,0,,,,,,,,,
AFR820,A359,WIII,CYYG,44022.18,54496.44,174.6,0,0,0,0,,,,,,,,,
THY21,A346,LFMN,CYYZ,43856.58,54549.78,178.2,0,0,0,0,,,,,,,,,
UAE709,B748,RKSS,KPHL,44777.76,54556.14,163,0,0,0,0,,,,,,,,,
THY537,B744,LFPG,KMSO,44502.84,54570.06,167.8,0,0,0,0,,,,,,,,,
UAL577,B763,ULLI,CYVR,43728.48,54608.46,181.3,0,0,0,0,,,,,,,,,
KLM375,B77W,LFMN,KMSY,44368.92,54614.1,170.8,0,0,0,0,,,,,,,,,
ETD839,B772,LFPO,KBNA,44232.84,54621.48,173.1,0,0,0,0,,,,,,,,,
AFR399,A359,VIDP,KALB,44247.78,54640.38,173.2,0,0,0,0,,,,,,,,,
SAS809,B763,VOMM,KPHL,43815.42,54655.44,180.7,0,0,0,0,,,,,,,,,
EIN29,B78X,EDDL,KGEG,44294.46,54687.84,173.2,0,0,0,0,,,,,,,,,
SWR231,A339,OMDB,TBPB,44205.54,54701.88,174.9,0,0,0,0,,,,,,,,,
DAL8,B772,OEJN,CYVR,44318.64,54740.34,173.7,0,0,0,0,,,,,,,,,
SAS433,A35K,EGKK,MMGL,44573.52,54747.72,169.6,0,0,0,0,,,,,,,,,
KLM567,B77L,LIMC,KLAX,44553.18,54766.5,170.2,0,0,0,0,,,,,,,,,
DAL664,A332,EDDB,KDFW,43952.94,54786.9,180.6,46,0,0,0,,,,,,,,,
LOT153,B748,EDDM,KBOI,44874.9,54858,166.4,0,0,0,0,,,,,,,,,
TAP115,B78X,WSSS,KBIS,44477.4,54910.5,173.9,380,0,0,0,,,,,,,,,
KLM220,B763,RJBB,KMHT,43912.8,54937.44,183.7,0,0,0,0,,,,,,,,,
THY879,B748,LIPZ,KSEA,45179.4,54991.38,163.5,0,0,0,0,,,,,,,,,
DAL522,B77L,EGCC,CYHM,44524.02,54998.88,174.6,0,0,0,0,,,,,,,,,
SWR960,B748,RJBB,KROC,45248.46,55024.14,162.9,94,0,0,0,,,,,,,,,
ETD792,B77L,VHHH,KOKC,44710.44,55057.98,172.5,0,0,0,0,,,,,,,,,
EIN836,B748,LIPZ,KCLT,45223.2,55063.38,164,75,0,0,0,,,,,,,,,
EIN436,B788,EGPH,CYTZ,44165.34,55089.78,182.1,0,0,0,0,,,,,,,,,
AAL744,B772,EDDH,KROC,44640.06,55095.24,174.3,19,0,0,0,,,,,,,,,
AAL682,A346,EGPH,KSEA,44409.12,55103.58,178.2,384,0,0,0,,,,,,,,,
UAL578,B789,VABB,KBUF,45344.82,55109.28,162.7,54,1,0,0,,,,,,,,,
DLH769,B772,RJGG,TJSJ,44743.26,55129.8,173.1,0,0,0,0,,,,,,,,,
EIN205,B763,LSZH,KELP,44065.38,55135.38,184.5,618,0,0,0,,,,,,,,,
SWR61,A333,LFMN,KMKE,44456.58,55135.38,178,0,0,0,0,,,,,,,,,
BAW312,A359,LEBL,KPHL,44894.64,55142.76,170.8,0,0,0,0,,,,,,,,,
UAE252,B763,VTBS,CYZF,44272.08,55149.36,181.3,0,0,0,0,,,,,,,,,
LOT816,A359,EBBR,KBDL,45036.96,55209.18,169.5,0,0,0,0,,,,,,,,,
TAP203,B77W,EGKK,KGRR,44825.46,55214.88,173.2,0,0,0,0,,,,,,,,,
EIN132,A332,EDDM,KPDX,44595.12,55243.86,177.5,0,0,0,0,,,,,,,,,
THY587,B763,OEJN,CYQM,44110.38,55269.06,186,621,0,0,0,,,,,,,,,
UAL425,A346,RJBB,KSJC,44854.32,55275.66,173.7,0,0,0,0,,,,,,,,,
TSC732,B789,VTBS,KLAX,45107.16,55315.44,170.1,0,0,0,0,,,,,,,,,
DLH833,B748,RKSI,KBTV,45369,55315.44,165.8,11,0,0,0,,,,,,,,,
ETD441,A388,VOBL,KBTV,45942.24,55342.38,156.7,118,2,0,0,,,,,,,,,
KLM542,B752,EBBR,KMIA,44665.5,55348.8,178.1,0,0,0,0,,,,,,,,,
LOT11,B78X,VOBL,KBOI,44965.14,55355.16,173.2,41,0,0,0,,,,,,,,,
TAP863,A332,OERK,KATL,44803.92,55408.74,176.7,0,0,0,0,,,,,,,,,
SWR69,A333,LSZH,KJFK,44690.04,55408.74,178.6,0,0,0,0,,,,,,,,,
BAW914,B763,RJBB,KJFK,44392.2,55416.12,183.7,0,0,0,0,,,,,,,,,
BAW968,A359,ZUUU,KMSN,44987.52,55462.92,174.6,0,0,0,0,,,,,,,,,
TSC272,A388,LIRF,KBUF,45845.04,55502.28,161,30,0,0,0,,,,,,,,,
UAL337,B772,LTFJ,KSAT,45556.92,55515.36,166,347,1,0,0,,,,,,,,,
BAW543,B748,VOBL,CYYC,45728.28,55543.44,163.6,0,0,0,0,,,,,,,,,
THY513,B77L,RJAA,KBNA,45822.6,55589.28,162.8,54,1,0,0,,,,,,,,,
LOT846,B77W,RJTT,KOKC,45798.48,55593.96,163.3,204,1,0,0,,,,,,,,,
KLM144,B772,UUDD,KOMA,45011.76,55621.26,176.8,431,0,0,0,,,,,,,,,
UAE255,A388,LEMD,KDFW,45870.36,55662.72,163.2,0,0,0,0,,,,,,,,,
TAP341,B789,RJAA,KSAT,45320.52,55667.46,172.4,25,0,0,0,,,,,,,,,
VIR548,B788,EGBB,KMSO,44759.04,55680.48,182,0,0,0,0,,,,,,,,,
BAW463,B789,EGSS,KBWI,45513.06,55687.08,169.6,0,0,0,0,,,,,,,,,
KLM196,B788,VTBS,KMSN,44942.76,55732.74,179.8,0,0,0,0,,,,,,,,,
DAL604,B772,OTHH,KSYR,45088.5,55784.88,178.3,27,0,0,0,,,,,,,,,
SAS94,A339,OMDB,KBWI,45293.46,55792.26,175,88,0,0,0,,,,,,,,,
AFR199,B789,LFPG,KGEG,45583.08,55792.26,170.2,0,0,0,0,,,,,,,,,
KLM784,A359,ZSPD,KDLH,45439.08,55831.44,173.2,310,0,0,0,,,,,,,,,
IBE296,A332,EDDM,KBUF,45155.88,55836.96,178,101,0,0,0,,,,,,,,,
UAL881,B764,EBBR,CYQR,45059.52,55938.06,181.3,0,0,0,0,,,,,,,,,
IBE974,B789,ULLI,KMKE,45459.78,55938.12,174.6,119,0,0,0,,,,,,,,,
ETD361,B772,EDDL,KJFK,45493.32,55950.24,174.3,65,0,0,0,,,,,,,,,
LOT304,A346,EGPH,CYZF,45605.46,56028.6,173.7,0,0,0,0,,,,,,,,,
IBE685,B788,ZSPD,KDEN,45398.7,56041.68,177.4,0,0,0,0,,,,,,,,,
ETD466,B764,ZGGG,KJFK,45135.18,56048.1,181.9,0,0,0,0,,,,,,,,,
DAL98,A388,EDDF,CYQB,46189.8,56062.98,164.6,0,0,0,0,,,,,,,,,
TSC30,B77W,LIRF,KBGR,46340.64,56069.52,162.1,632,1,0,0,,,,,,,,,
SWR345,B763,VECC,KJFK,44918.58,56075.22,185.9,0,0,0,0,,,,,,,,,
SWR756,B77W,WSSS,KROC,46287.12,56081.82,163.2,466,1,0,0,,,,,,,,,
KLM991,A346,LIMC,KALB,45702.18,56088.36,173.1,0,0,0,0,,,,,,,,,
AFR937,B788,ZGGG,KMCI,45270.84,56109.18,180.6,530,0,0,0,,,,,,,,,
DAL261,A333,EGPH,KFAR,45411.84,56218.98,180.1,191,0,0,0,,,,,,,,,
EIN152,A359,LEMD,MMMX,46064.58,56238.84,169.6,0,0,0,0,,,,,,,,,
VIR10,B772,UUEE,KMSO,45658.44,56263.98,176.8,105,0,0,0,,,,,,,,,
DAL975,A346,ZBAA,KSEA,46113.96,56271.18,169.3,72,1,0,0,,,,,,,,,
VIR398,B763,ZUUU,KLIT,45200.88,56271.18,184.5,0,0,0,0,,,,,,,,,
SWR482,B772,EDDB,CYYT,46163.64,56277.84,168.6,56,2,0,0,,,,,,,,,
BAW249,B789,WMKK,KDSM,45894.78,56285.22,173.2,552,0,0,0,,,,,,,,,
UAE410,B77W,OTHH,KLAS,46088.88,56296.44,170.1,0,0,0,0,,,,,,,,,
UAL954,A332,RKSI,KMCI,45532.68,56323.62,179.8,0,0,0,0,,,,,,,,,
LOT804,B788,EGLL,TJSJ,45772.32,56376.84,176.7,0,0,0,0,,,,,,,,,
TAP164,B788,RKSS,KATL,45695.7,56376.9,178,0,0,0,0,,,,,,,,,
AAL881,B744,LTFM,KLAX,46570.44,56384.34,163.6,0,0,0,0,,,,,,,,,
TSC13,B78X,ZGGG,KPHX,46143.12,56397.36,170.9,0,0,0,0,,,,,,,,,
THY429,B789,RJBB,CYSJ,45968.46,56443.44,174.6,454,0,0,0,,,,,,,,,
AFR335,B744,EDDB,KDFW,46543.2,56490.24,165.8,140,0,0,0,,,,,,,,,
AFR382,A359,LTFM,CYYT,46777.98,56535.84,162.6,247,1,0,0,,,,,,,,,
AAL667,B77L,RKSI,KMCI,46817.88,56535.84,162,460,1,0,0,,,,,,,,,
TAP201,B752,ULLI,KPWM,45747.12,56581.68,180.6,0,0,0,0,,,,,,,,,
AAL864,B748,ULLI,KDLH,46617.12,56601.3,166.4,285,0,0,0,,,,,,,,,
THY372,B77L,UUDD,KALB,46511.7,56687.64,169.6,0,0,0,0,,,,,,,,,
AAL91,B772,EDDF,MMAS,46365.12,56754.12,173.2,0,0,0,0,,,,,,,,,
IBE95,A339,EHAM,KOAK,46239.54,56772.9,175.6,0,0,0,0,,,,,,,,,
UAE677,B763,RJGG,CYUL,45633.66,56793.54,186,0,0,0,0,,,,,,,,,
IBE289,B748,OERK,MMAS,47024.52,56800.02,162.9,0,0,0,0,,,,,,,,,
DAL697,A35K,EDDH,CYLW,46588.02,56800.02,170.2,0,0,0,0,,,,,,,,,
EIN461,B788,OMDB,KSEA,46015.2,56806.56,179.9,0,0,0,0,,,,,,,,,
SWR428,A359,UUEE,KJFK,46411.98,56806.56,173.2,545,0,0,0,,,,,,,,,
KLM398,B763,OERK,KATL,45993.78,56832.6,180.6,0,0,0,0,,,,,,,,,
LOT300,A332,RJAA,CYTZ,45920.76,56845.56,182.1,0,0,0,0,,,,,,,,,
LOT196,B744,VOMM,KBGR,46798.32,56865.24,167.8,0,0,0,0,,,,,,,,,
SAS367,B788,LIRF,KMSY,46215.18,56898.96,178.1,0,0,0,0,,,,,,,,,
DAL372,A388,WMKK,KSYR,47162.94,56912.88,162.5,0,0,0,0,,,,,,,,,
UAE723,A333,ZSPD,KSYR,46690.32,56926.98,170.6,502,1,0,0,,,,,,,,,
KLM3,A359,UUEE,KBOI,46460.58,56939.04,174.6,582,0,0,0,,,,,,,,,
TSC816,B744,EDDH,KMIA,47559.6,56984.76,157.1,107,1,0,0,,,,,,,,,
AFR751,B748,EDDB,KLGA,47612.04,56984.76,156.2,446,4,0,0,,,,,,,,,
LOT458,A333,ULLI,KICT,46264.62,56984.76,178.7,0,0,0,0,,,,,,,,,
DLH154,B752,RKSI,CYYR,46436.94,57045.6,176.8,0,0,0,0,,,,,,,,,
THY463,B764,LIPZ,KIAH,46042.32,57066.18,183.7,0,0,0,0,,,,,,,,,
ETD922,A346,ZBAA,KBUF,46645.32,57106.26,174.3,0,0,0,0,,,,,,,,,
DLH502,A359,LFPO,KBOI,47262.06,57139.92,164.6,62,2,0,0,,,,,,,,,
TSC91,B77W,EDDF,CYYT,46972.08,57145.56,169.6,0,0,0,0,,,,,,,,,
KLM389,B789,VOBL,KATL,47300.34,57211.74,165.2,42,1,0,0,,,,,,,,,
DAL844,B772,RJGG,KCLT,47317.26,57232.26,165.3,548,1,0,0,,,,,,,,,
BAW368,B789,ZSPD,KMSO,46868.58,57257.58,173.2,128,0,0,0,,,,,,,,,
SAS792,A35K,EDDM,CYXE,47049.9,57258.42,170.1,0,0,0,0,,,,,,,,,
VIR490,B764,VIDP,CYXE,46385.58,57265.08,181.3,0,0,0,0,,,,,,,,,
LOT958,A388,WMKK,KIAH,47487.66,57279.18,163.2,0,0,0,0,,,,,,,,,
THY200,B744,EDDB,CYXY,47502.78,57312.06,163.5,0,0,0,0,,,,,,,,,
SAS758,B772,UUEE,CYWG,46925.58,57351.18,173.8,0,0,0,0,,,,,,,,,
LOT642,A332,EGLL,CYFB,46741.5,57384.78,177.4,0,0,0,0,,,,,,,,,
LOT643,B763,EDDH,KBIS,46312.5,57384.78,184.5,0,0,0,0,,,,,,,,,
IBE68,B77L,EHAM,CYSJ,46948.86,57424.98,174.6,531,0,0,0,,,,,,,,,
DLH53,A333,UUEE,KDFW,46723.92,57445.32,178.7,27,0,0,0,,,,,,,,,
TSC366,A332,ZGGG,KMSP,46665.96,57457.5,179.9,102,0,0,0,,,,,,,,,
BAW74,B772,OERK,KOMA,46894.86,57501.36,176.8,322,0,0,0,,,,,,,,,
AAL694,A388,ZSPD,KMSN,47678.1,57549,164.5,0,0,0,0,,,,,,,,,
AAL255,B789,RJGG,MKJP,47456.1,57634.14,169.6,0,0,0,0,,,,,,,,,
AFR155,B78X,LFLL,KBUF,47424.6,57640.68,170.3,353,0,0,0,,,,,,,,,
UAE784,B78X,LEMD,CYQX,47130.18,57647.22,175.3,324,0,0,0,,,,,,,,,
AAL554,B763,WMKK,KFAR,46491.24,57654.6,186.1,0,0,0,0,,,,,,,,,
VIR715,A333,OTHH,KATL,47233.98,57726.78,174.9,275,0,0,0,,,,,,,,,
UAL71,B77W,ZSPD,CYYC,47531.58,57739.86,170.1,0,0,0,0,,,,,,,,,
KLM402,B77W,WSSS,KPWM,47397.6,57792.36,173.2,0,0,0,0,,,,,,,,,
UAE323,B764,EBBR,MMMY,47001.96,57839.34,180.6,211,0,0,0,,,,,,,,,
AAL283,A339,LEMD,KBOI,47181.6,57858.84,178,7,0,0,0,,,,,,,,,
TSC275,B763,EGKK,KAUS,46842.18,57866.58,183.7,0,0,0,0,,,,,,,,,
VIR391,B788,EGLL,KIAD,47209.56,57893.58,178.1,320,0,0,0,,,,,,,,,
KLM574,B772,RJAA,CYYR,47342.52,57905.82,176.1,31,0,0,0,,,,,,,,,
SAS318,B763,ZBAA,CYYT,47104.98,58016.76,181.9,222,0,0,0,,,,,,,,,
SWR966,B788,OEJN,KFNT,47094.78,58016.76,182,0,0,0,0,,,,,,,,,
THY572,B789,LFMN,CYQX,47776.5,58024.26,170.8,0,0,0,0,,,,,,,,,
LOT836,A35K,LEMD,KPHL,48235.08,58031.82,163.3,18,1,0,0,,,,,,,,,
EIN23,A359,RJTT,KLIT,48204.54,58036.44,163.9,59,1,0,0,,,,,,,,,
THY534,A333,OTHH,KROC,47371.56,58089.9,178.6,0,0,0,0,,,,,,,,,
BAW789,B789,OTHH,KBOI,47638.98,58115.16,174.6,0,0,0,0,,,,,,,,,
IBE422,B78X,RJAA,KCHS,47865.18,58155.18,171.5,0,0,0,0,,,,,,,,,
KLM450,B77W,ZBAA,KSAN,48000.18,58208.04,170.1,0,0,0,0,,,,,,,,,
UAE977,A339,RKSI,CYYJ,47697.72,58229.28,175.5,0,0,0,0,,,,,,,,,
UAL402,B748,VABB,KDLH,48267.78,58254.48,166.4,380,0,0,0,,,,,,,,,
LOT155,B789,VOBL,KPBI,48087.72,58260.96,169.6,0,0,0,0,,,,,,,,,
KLM130,B77W,ZBAA,KICT,47888.34,58280.88,173.2,0,0,0,0,,,,,,,,,
SWR804,B788,EGKK,KBDL,47972.1,58320.12,172.5,79,1,0,0,,,,,,,,,
TSC581,B788,LIRF,MKJP,47721.36,58326.66,176.8,0,0,0,0,,,,,,,,,
UAL654,B772,EGLL,KMSY,47944.08,58333.32,173.2,0,0,0,0,,,,,,,,,
BAW271,B744,RJBB,CYQB,48291.18,58359.48,167.8,46,0,0,0,,,,,,,,,
UAE68,A388,LTFJ,KPHL,48863.16,58453.32,159.8,0,0,0,0,,,,,,,,,
ETD142,B752,VOMM,KSYR,47587.68,58512.42,182.1,0,0,0,0,,,,,,,,,
DAL71,A333,WSSS,KMHT,47838.12,58557.24,178.7,0,0,0,0,,,,,,,,,
EIN813,A388,EDDH,KLIT,48773.64,58563.78,163.2,0,0,0,0,,,,,,,,,
VIR28,B763,EDDL,MMZP,47754.3,58589.88,180.6,0,0,0,0,,,,,,,,,
LOT494,B772,OMAA,KMSP,48028.92,58596.78,176.1,0,0,0,0,,,,,,,,,
SAS485,B77W,OERK,CYYT,48145.86,58623.48,174.6,0,0,0,0,,,,,,,,,
DLH94,B78X,EGLL,CYEG,48411.72,58662.84,170.9,0,0,0,0,,,,,,,,,
IBE280,B788,RJAA,KIAH,47917.2,58709.46,179.9,23,0,0,0,,,,,,,,,
SWR812,A333,LEBL,CYVR,48174.6,58709.46,175.6,0,0,0,0,,,,,,,,,
KLM971,B77W,VABB,MKJP,48555.66,58728.36,169.5,0,0,0,0,,,,,,,,,
EIN403,B789,EGLL,KSJC,48527.7,58740.78,170.2,0,0,0,0,,,,,,,,,
IBE228,A35K,ULLI,KMKE,48409.92,58801.5,173.2,0,0,0,0,,,,,,,,,
AFR580,B744,ZUUU,CYFC,48831.42,58894.92,167.7,0,0,0,0,,,,,,,,,
TAP753,A333,VOMM,CYUL,48114.84,58920.24,180.1,0,0,0,0,,,,,,,,,
KLM363,B788,EDDM,KCHS,48347.16,58953.96,176.8,0,0,0,0,,,,,,,,,
AAL709,B763,LFPG,KMSN,47807.22,58966.98,186,0,0,0,0,,,,,,,,,
