Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
AFR433,B744,OERK,KPHL,34849.44,45036.36,169.8,0,0,0,0,,,,,,,,,
THY324,A332,VTBS,KSYR,34168.56,45055.68,181.5,0,0,0,0,,,,,,,,,
TSC831,A333,OTHH,KATL,44880.54,45113.4,3.9,5,1,0,0,,,,,,,,,
TAP303,B789,LIPZ,KBUF,44084.58,45115.26,17.2,11,1,0,0,,,,,,,,,
SAS81,A332,LTFM,KBDL,44827.44,45115.38,4.8,9,1,0,0,,,,,,,,,
SWR641,A333,RKSI,MMMX,42822.06,45115.38,38.2,1,1,0,0,,,,,,,,,
UAL823,A359,LFLL,KCHS,44059.26,45127.44,17.8,0,1,0,0,,,,,,,,,
EIN693,B744,EDDM,KCLT,34594.92,45144.18,175.8,0,0,0,0,,,,,,,,,
SAS111,A346,ZUUU,CYQX,34134.06,45205.98,184.5,2,0,0,0,,,,,,,,,
UAL543,B764,ULLI,MDSD,42998.94,45265.5,37.8,1,1,0,0,,,,,,,,,
SAS873,A359,RJAA,KIAD,33583.68,45288.84,195.1,0,0,0,0,,,,,,,,,
UAL263,B789,EHAM,KSYR,34489.14,45316.86,180.5,0,0,0,0,,,,,,,,,
UAL946,B789,EDDF,TBPB,44595.54,45489.24,14.9,10,1,0,0,,,,,,,,,
UAL749,B789,ZUUU,KSYR,45244.98,45489.24,4.1,1,1,0,0,,,,,,,,,
UAE541,B77W,LTFJ,MMUN,44391.78,45489.24,18.3,6,1,0,0,,,,,,,,,
DAL376,A333,EBBR,MMCS,35548.62,45495.84,165.8,40,3,0,0,,,,,,,,,
SWR193,B77W,LIMC,CYYR,45271.02,45531.48,4.3,0,1,0,0,,,,,,,,,
SWR993,A332,VIDP,KBWI,34897.92,45535.98,177.3,0,1,0,0,,,,,,,,,
THY907,A339,ULLI,MMAS,43907.64,45542.52,27.2,1,0,0,0,,,,,,,,,
VIR688,B788,ULLI,MUHA,43654.26,45548.16,31.6,0,1,0,0,,,,,,,,,
TSC527,B77W,VTBS,CYYT,41908.74,45670.26,62.7,2,1,1,0,,,,,,,,,
TSC208,A35K,OMAA,MKJS,43882.44,45670.26,29.8,25,2,0,0,,,,,,,,,
BAW46,B789,EDDL,KFLL,41936.52,45670.26,62.2,21,2,0,0,,,,,,,,,
TAP146,A35K,LIMC,MMGL,41339.46,45673.98,72.2,43,0,1,0,,,,,,,,,
VIR733,A35K,EGKK,MDPC,43681.26,45675.84,33.2,52,1,0,0,,,,,,,,,
LOT264,B77W,VOBL,MDSD,41804.52,45675.84,64.5,0,1,0,0,,,,,,,,,
TAP888,A35K,VABB,MMTJ,39516.54,45759.3,104,9,0,1,0,,,,,,,,,
UAE352,B763,LSZH,TBPB,42645.84,45765.12,52,0,0,0,0,,,,,,,,,
TAP817,B789,LEPA,KBNA,39255.48,45765.18,108.5,0,0,1,0,,,,,,,,,
SAS397,B788,OEJN,CYQX,34793.58,45767.82,182.9,0,0,0,0,,,,,,,,,
VIR215,B764,ULLI,TJSJ,42569.46,45772.5,53.4,0,0,1,0,,,,,,,,,
DAL520,B789,OMDB,KBNA,40624.98,45799.38,86.2,1,1,0,0,,,,,,,,,
BAW526,A359,LFPG,KBWI,40920.3,45824.64,81.7,0,1,0,0,,,,,,,,,
AAL352,A359,VOMM,KLGA,34744.86,45847.68,185,0,0,0,0,,,,,,,,,
THY162,B77W,WSSS,KBUF,35365.02,45847.74,174.7,0,0,0,0,,,,,,,,,
BAW881,B77L,VTBS,KFLL,34644.24,45898.98,187.6,0,0,0,0,,,,,,,,,
ETD835,B789,EGPH,MMTJ,35643.06,45918.78,171.3,0,0,0,0,,,,,,,,,
DAL198,B77W,EDDM,MMCS,34940.76,46018.5,184.6,0,0,0,0,,,,,,,,,
SWR712,A388,RJBB,MMMY,35806.14,46064.16,171,0,0,0,0,,,,,,,,,
SAS738,B764,VIDP,MMZP,33831.72,46083.78,204.2,0,0,0,0,,,,,,,,,
LOT35,B772,VABB,MDPC,35182.68,46098.78,181.9,0,0,0,0,,,,,,,,,
TSC75,B77W,ZGGG,KBNA,35233.8,46123.98,181.5,0,0,0,0,,,,,,,,,
THY502,A388,LFMN,CYYR,42163.2,46124.58,66,40,0,0,0,,,,,,,,,
DAL278,B744,LSGG,MMZP,42011.94,46132.38,68.7,1,1,0,0,,,,,,,,,
LOT618,B789,LIPZ,KROC,35676.66,46137.54,174.3,3,0,0,0,,,,,,,,,
UAE471,B789,OTHH,MDPC,45508.86,46316.82,13.5,0,0,1,0,,,,,,,,,
TAP493,A333,LSZH,KMCO,43629.18,46316.82,44.8,2,1,0,0,,,,,,,,,
TAP531,A333,VIDP,KLGA,43805.82,46316.82,41.9,4,1,0,0,,,,,,,,,
UAL537,B77W,EBBR,KBDL,38281.38,46316.82,133.9,31,2,0,0,,,,,,,,,
LOT378,B788,ZGGG,MDPC,44956.92,46316.82,22.7,21,0,0,0,,,,,,,,,
DAL550,B77L,OERK,MKJP,44364.6,46323.36,32.6,0,0,0,0,,,,,,,,,
VIR385,B789,EGKK,TJSJ,45534.06,46323.42,13.2,0,0,1,0,,,,,,,,,
VIR913,B77W,UUDD,KBDL,44262.24,46323.42,34.4,0,0,0,0,,,,,,,,,
TSC762,B789,OMDB,TTPP,38472.12,46337.4,131.1,0,1,0,0,,,,,,,,,
LOT626,B78X,ZBAA,MMCL,35274.72,46342.92,184.5,0,0,0,0,,,,,,,,,
DLH351,B788,WMKK,KFLL,45113.46,46350.42,20.6,0,1,0,0,,,,,,,,,
EIN11,B772,VOMM,KCHS,45828.24,46513.26,11.4,29,1,0,0,,,,,,,,,
TSC51,A333,VOMM,MYNN,35500.26,46551.78,184.2,0,0,0,0,,,,,,,,,
TSC740,A332,OMAA,KPHL,35593.5,46566.66,182.9,0,0,0,0,,,,,,,,,
TAP588,A333,ZBAA,KCLT,44672.82,46617.78,32.4,3,1,0,0,,,,,,,,,
DAL908,B788,EDDB,KALB,44646.9,46631.88,33.1,0,1,0,0,,,,,,,,,
UAE125,B789,LSGG,KFLL,36222.12,46801.44,176.3,0,0,0,0,,,,,,,,,
SWR704,B744,WIII,MMMY,36727.8,46867.98,169,0,0,0,0,,,,,,,,,
SWR504,B77W,EGPH,CYYT,46403.4,46894.02,8.2,8,1,0,0,,,,,,,,,
EIN846,A339,VOBL,KLGA,46209.18,46894.02,11.4,14,1,0,0,,,,,,,,,
AAL722,B77W,LEMD,MMUN,46544.1,46894.08,5.8,5,1,0,0,,,,,,,,,
EIN968,A339,WSSS,KSYR,46073.58,46900.5,13.8,10,1,0,0,,,,,,,,,
TSC200,B772,LEPA,MDSD,35982.12,46920.18,182.3,0,0,0,0,,,,,,,,,
KLM188,B77W,RKSI,KROC,42696.24,46921.08,70.4,12,2,0,0,,,,,,,,,
DAL839,B789,WIII,MTPP,36104.28,47018.76,181.9,1,0,0,0,,,,,,,,,
IBE753,A359,ZGGG,KFLL,37588.86,47051.58,157.7,75,1,0,0,,,,,,,,,
SAS935,B789,LFPO,KALB,37824,47051.58,153.8,40,1,0,0,,,,,,,,,
AFR156,A332,OMAA,KTPA,36181.92,47097.96,181.9,0,0,0,0,,,,,,,,,
LOT296,A332,EDDB,KMIA,36017.4,47238.06,187,0,0,0,0,,,,,,,,,
THY538,B788,VIDP,TTPP,43125.12,47244.42,68.7,4,0,0,0,,,,,,,,,
AAL620,B788,VOMM,MMMY,43426.5,47244.48,63.6,0,0,0,0,,,,,,,,,
AFR955,A332,LSGG,MYNN,36260.28,47269.98,183.5,0,0,0,0,,,,,,,,,
AFR308,B77W,LFPG,KROC,36994.44,47317.44,172.1,0,0,0,0,,,,,,,,,
AFR633,B789,LIRF,MMGL,46155.18,47337.18,19.7,8,1,0,0,,,,,,,,,
SWR794,B77W,VOBL,KALB,46319.58,47345.28,17.1,20,3,0,0,,,,,,,,,
LOT130,B763,VABB,KMIA,39574.38,47422.68,130.8,9,3,0,0,,,,,,,,,
UAE479,B763,LEMD,CYYT,37990.32,47436.54,157.4,5,1,0,0,,,,,,,,,
VIR249,A332,LEPA,KCLT,36340.32,47521.5,186.4,0,0,0,0,,,,,,,,,
AFR475,B77W,OMDB,KALB,45061.2,47655.72,43.2,0,0,0,0,,,,,,,,,
DAL921,A343,WIII,MDSD,45086.34,47655.72,42.8,0,0,0,0,,,,,,,,,
LOT250,B788,LIMC,KMIA,36691.26,47667.9,182.9,0,0,0,0,,,,,,,,,
LOT517,B77W,LEBL,KTPA,37757.94,47890.92,168.9,111,0,0,0,,,,,,,,,
SAS362,B788,EGBB,KMCO,46799.7,47943.06,19.1,4,1,0,0,,,,,,,,,
AFR32,B77W,RJBB,KBDL,46516.2,47948.58,23.9,3,1,0,0,,,,,,,,,
UAE107,B789,LFMN,KBNA,46375.44,47948.58,26.2,4,1,0,0,,,,,,,,,
KLM943,B788,LIMC,KCLT,36141.6,47954.58,196.9,0,0,0,0,,,,,,,,,
AFR609,A332,VECC,KCHS,35933.64,47954.58,200.3,0,0,0,0,,,,,,,,,
SWR509,B77W,VABB,MYNN,37790.58,48060.54,171.2,139,0,0,0,,,,,,,,,
TAP17,B763,LEPA,KPBI,36804.42,48222.78,190.3,0,0,0,0,,,,,,,,,
UAE862,B77W,LIMC,KTPA,36536.4,48223.8,194.8,0,0,0,0,,,,,,,,,
ETD624,B748,EGKK,MMUN,36879.72,48229.44,189.2,0,0,0,0,,,,,,,,,
ETD465,A388,ZUUU,KJAX,38344.86,48250.86,165.1,0,0,0,0,,,,,,,,,
TAP182,A333,EHAM,MMZP,46599.96,48277.02,28,5,1,0,0,,,,,,,,,
DLH99,A333,VHHH,KALB,46629,48282.72,27.6,1,1,0,0,,,,,,,,,
SAS797,B788,EGSS,KROC,37624.5,48329.4,178.4,67,0,0,0,,,,,,,,,
THY285,B744,LIPZ,KPHL,43933.74,48361.38,73.8,0,1,0,0,,,,,,,,,
TAP733,B744,LFPG,MMGL,44134.98,48375.12,70.7,0,1,0,0,,,,,,,,,
EIN375,B788,LIMC,KROC,44775.24,48408.9,60.6,1,0,0,0,,,,,,,,,
LOT965,B788,EBBR,KALB,44518.08,48415.56,65,0,0,1,0,,,,,,,,,
IBE892,B772,RJGG,MMMY,37554.72,48583.56,183.8,0,0,0,0,,,,,,,,,
TSC500,B772,RJTT,KCLT,36657.6,48611.28,199.2,0,0,0,0,,,,,,,,,
KLM364,B789,OMDB,MMTJ,37486.2,48670.32,186.4,0,0,0,0,,,,,,,,,
SWR302,B763,EDDB,KIAD,36497.28,48694.38,203.3,0,0,0,0,,,,,,,,,
UAE790,B772,RJBB,MMZP,42770.82,48856.8,101.4,13,1,0,0,,,,,,,,,
TSC522,B772,ZSPD,CYQX,42391.5,48877.32,108.1,0,1,0,0,,,,,,,,,
UAL23,A339,OEJN,CYYR,37104.48,48882.72,196.3,42,0,0,0,,,,,,,,,
EIN655,B772,OEJN,KCHS,37926.18,48914.58,183.1,0,0,0,0,,,,,,,,,
UAL728,A35K,LEPA,KMIA,38087.22,49011.84,182.1,0,0,0,0,,,,,,,,,
EIN223,A35K,EGSS,CYYT,42493.14,49031.52,109,1,1,0,0,,,,,,,,,
ETD489,B764,OERK,KSYR,37857.66,49122.9,187.8,0,0,0,0,,,,,,,,,
AAL514,B763,LFLL,MMPR,37026.96,49222.74,203.3,0,0,0,0,,,,,,,,,
IBE854,A339,EGLL,KROC,37416.3,49227.42,196.9,7,0,0,0,,,,,,,,,
ETD350,B77L,OEJN,KCLT,41703.78,49393.56,128.2,7,1,0,0,,,,,,,,,
UAL505,B789,LTFJ,TTPP,38716.8,49401,178.1,0,0,0,0,,,,,,,,,
UAE628,B77L,UUEE,KSYR,41779.08,49406.7,127.1,0,1,0,0,,,,,,,,,
ETD663,B772,ZGGG,KTPA,45749.22,49486.62,62.3,10,1,0,0,,,,,,,,,
DAL2,B788,EDDB,KDCA,45377.34,49550.04,69.5,5,1,0,0,,,,,,,,,
BAW420,B77W,RJGG,KBNA,47993.58,49550.04,25.9,6,1,0,0,,,,,,,,,
UAL98,B77W,EGLL,KSYR,47961.84,49551.96,26.5,16,3,0,0,,,,,,,,,
ETD419,B789,EGKK,MMGL,39048.36,49556.58,175.1,0,0,0,0,,,,,,,,,
AFR798,A35K,VHHH,MUHA,38901.9,49556.58,177.6,0,0,0,0,,,,,,,,,
UAL247,B788,LIPZ,TBPB,45401.46,49569.66,69.5,0,1,0,0,,,,,,,,,
KLM424,B744,EGCC,MDSD,38871.36,49582.74,178.5,0,0,0,0,,,,,,,,,
SWR213,A339,EGKK,KBUF,38311.2,49615.5,188.4,0,0,0,0,,,,,,,,,
IBE490,B78X,ZSPD,KJAX,41547.3,49636.92,134.8,7,0,0,0,,,,,,,,,
LOT679,A346,LTFJ,KJFK,40840.02,49640.7,146.7,14,1,0,0,,,,,,,,,
DAL965,A333,VOBL,MUHA,42797.04,49767.36,116.2,3,0,0,0,,,,,,,,,
UAE180,A359,EDDM,KBUF,47902.02,49767.36,31.1,15,1,0,0,,,,,,,,,
IBE610,B788,OEJN,KBWI,42315.12,49784.28,124.5,0,1,0,0,,,,,,,,,
BAW997,B763,EDDB,KMIA,49197.84,49849.38,10.9,52,1,0,0,,,,,,,,,
ETD751,B764,VTBS,KPHL,49126.5,49855.92,12.2,38,1,0,0,,,,,,,,,
AAL724,A333,LEBL,MKJP,47145.6,49855.98,45.2,3,1,0,0,,,,,,,,,
AFR356,B772,EGCC,MMTJ,39196.26,49863.36,177.8,0,0,0,0,,,,,,,,,
UAL957,A339,EGPH,KFLL,46827.54,49872.9,50.8,11,1,0,0,,,,,,,,,
ETD400,B77W,ZUUU,MMGL,39169.2,49912.74,179.1,0,0,0,0,,,,,,,,,
AAL60,B763,EGBB,MMZP,38248.8,49981.02,195.5,0,0,0,0,,,,,,,,,
TAP897,A346,VABB,KBNA,38504.46,49995.06,191.5,0,0,0,0,,,,,,,,,
TSC229,A359,VHHH,KROC,46236.72,50052.24,63.6,1,1,0,0,,,,,,,,,
TAP710,B788,EGBB,KMIA,38120.04,50084.52,199.4,0,0,0,0,,,,,,,,,
TAP761,A339,LTFJ,TBPB,39430.74,50104.14,177.9,1,0,0,0,,,,,,,,,
UAE854,A359,WSSS,MMGL,49022.04,50143.44,18.7,4,0,0,0,,,,,,,,,
BAW924,B789,ZBAA,MYNN,49232.04,50144.22,15.2,1,0,0,0,,,,,,,,,
DLH745,B789,UUDD,KBDL,40410.84,50145.24,162.2,10,1,0,0,,,,,,,,,
TSC976,A343,EDDL,MMCL,39857.16,50150.82,171.6,3,0,0,0,,,,,,,,,
TAP440,B789,RJGG,KBWI,41078.46,50150.88,151.2,0,0,0,0,,,,,,,,,
VIR911,B788,LIMC,KMIA,39108.66,50196.42,184.8,0,0,0,0,,,,,,,,,
DAL405,A35K,RJTT,MMZP,45778.92,50202.96,73.7,22,1,0,0,,,,,,,,,
AFR421,A332,LEMD,KALB,38593.32,50230.14,193.9,0,0,0,0,,,,,,,,,
KLM921,B772,VOBL,KPBI,38686.38,50275.02,193.1,0,0,0,0,,,,,,,,,
DAL730,B77W,LEPA,KATL,39886.26,50281.62,173.3,1,0,0,0,,,,,,,,,
VIR720,B78X,LEMD,MUHA,40053.18,50379.12,172.1,0,0,0,0,,,,,,,,,
ETD940,B772,ZSPD,MMTJ,42518.22,50437.08,132,0,0,2,0,,,,,,,,,
AFR855,A346,LEMD,MMZP,41881.68,50456.76,142.9,0,0,1,0,,,,,,,,,
VIR817,A339,EDDB,KBWI,39602.34,50502.3,181.7,0,0,0,0,,,,,,,,,
BAW694,A339,VOMM,CYQX,39487.74,50502.36,183.6,0,0,0,0,,,,,,,,,
TSC982,B789,EHAM,KJAX,39343.44,50528.58,186.4,0,0,0,0,,,,,,,,,
DAL844,B744,EGBB,KLGA,40164.42,50574.24,173.5,0,0,0,0,,,,,,,,,
BAW13,B772,OERK,KIAD,49788.84,50574.3,13.1,4,1,0,0,,,,,,,,,
ETD640,B772,ZBAA,KLGA,49825.26,50588.52,12.7,0,1,0,0,,,,,,,,,
DLH518,A333,OMDB,KIAD,39915.06,50600.46,178.1,0,0,0,0,,,,,,,,,
UAL559,A339,WSSS,KBNA,48544.68,50612.82,34.5,0,0,0,0,,,,,,,,,
LOT662,B788,EBBR,MMGL,48282.48,50636.1,39.2,4,1,0,0,,,,,,,,,
LOT585,B772,RKSS,MMZP,47775.18,50703.3,48.8,12,2,0,0,,,,,,,,,
IBE925,B789,RJAA,KMSY,44725.08,50703.3,99.6,3,2,0,0,,,,,,,,,
DLH719,B77L,LSZH,TJSJ,46768.86,50703.3,65.6,10,2,0,0,,,,,,,,,
KLM422,B772,LEBL,MMGL,47714.46,50714.58,50,0,1,0,0,,,,,,,,,
SWR706,A332,LSZH,MKJS,45963.36,50714.58,79.2,35,1,0,0,,,,,,,,,
SWR272,A359,RJGG,TJSJ,44492.76,50740.92,104.1,49,1,0,0,,,,,,,,,
AFR285,A332,RJBB,KMCO,45910.38,50756.64,80.8,5,1,0,0,,,,,,,,,
BAW509,B789,EGSS,KBDL,47001.18,50769.72,62.8,0,1,0,0,,,,,,,,,
KLM411,A35K,OEJN,KMSY,40137.36,50882.58,179.1,0,0,0,0,,,,,,,,,
AFR188,A339,WSSS,MYNN,45990.48,50987.04,83.3,0,0,0,0,,,,,,,,,
SWR541,B788,LEMD,KBDL,46129.44,50993.04,81.1,14,1,0,0,,,,,,,,,
ETD399,B789,EDDF,MMCS,39800.46,51018.84,187,2,0,0,0,,,,,,,,,
DLH918,B744,OERK,TTPP,40946.28,51137.16,169.8,0,0,0,0,,,,,,,,,
THY204,B772,VECC,KLGA,40301.94,51183.9,181.4,0,0,0,0,,,,,,,,,
ETD994,B789,LTFJ,KJAX,40079.82,51183.9,185.1,0,0,0,0,,,,,,,,,
KLM967,A332,VIDP,MUHA,40518.12,51240.96,178.7,0,0,0,0,,,,,,,,,
DAL831,B763,LIMC,KFLL,39831.06,51293.34,191,0,0,0,0,,,,,,,,,
DLH538,B748,EDDM,KMSY,40892.34,51306.54,173.6,0,0,0,0,,,,,,,,,
UAE274,B763,LEMD,KATL,40354.86,51345.72,183.2,0,0,0,0,,,,,,,,,
SAS858,B764,EDDH,KJAX,39401.94,51430.68,200.5,0,0,0,0,,,,,,,,,
LOT145,B788,EDDH,MDSD,40464.06,51443.04,183,0,0,0,0,,,,,,,,,
KLM66,A346,UUDD,KPHL,40706.94,51547.38,180.7,15,0,0,0,,,,,,,,,
TAP180,A35K,ZSPD,KBDL,41496.06,51547.38,167.5,0,0,0,0,,,,,,,,,
UAE474,B788,EDDM,KJFK,40759.26,51581.04,180.4,0,0,0,0,,,,,,,,,
TSC9,B77W,LIMC,TBPB,49269.54,51632.22,39.4,6,1,0,0,,,,,,,,,
AAL674,B789,VOMM,KPHL,49092.96,51632.22,42.3,4,1,0,0,,,,,,,,,
AFR703,B772,RJBB,CYQX,50260.92,51645.36,23.1,7,1,0,0,,,,,,,,,
AFR553,B78X,LFMN,KTPA,50060.4,51645.42,26.4,5,1,0,0,,,,,,,,,
ETD408,B77W,EGKK,KPHL,41209.86,51697.5,174.8,6,0,0,0,,,,,,,,,
BAW777,A388,EDDM,KFLL,41574.42,51717.18,169,0,0,0,0,,,,,,,,,
TSC322,A388,EDDL,MMMX,41651.4,51828.9,169.6,0,0,0,0,,,,,,,,,
EIN312,B78X,RKSS,MMMX,48312.72,51881.16,59.5,9,2,0,0,,,,,,,,,
BAW59,B772,EDDH,MKJP,48379.86,51881.22,58.4,5,2,0,0,,,,,,,,,
SAS816,B772,WSSS,KBUF,40732.26,51894.42,186,0,0,0,0,,,,,,,,,
IBE940,A359,RJAA,MMCS,41287.32,51939.24,177.5,13,0,0,0,,,,,,,,,
IBE598,B748,LEMD,MMPR,41600.52,51943.74,172.4,0,0,0,0,,,,,,,,,
AFR869,B788,EGSS,MMAS,51459.72,51949.5,8.2,17,1,0,0,,,,,,,,,
DAL631,B789,EDDB,KBDL,48677.58,51951.3,54.6,1,1,0,0,,,,,,,,,
KLM88,B77W,ZBAA,KFLL,48576.12,51955.98,56.3,5,1,0,0,,,,,,,,,
EIN899,B788,VECC,MDSD,51315.12,51955.98,10.7,43,1,0,0,,,,,,,,,
IBE91,A339,LEBL,KMSY,48088.56,51959.76,64.5,0,0,0,0,,,,,,,,,
VIR623,B788,ULLI,CYYT,48025.14,51959.76,65.6,20,0,0,0,,,,,,,,,
UAL500,B788,OTHH,KDCA,48846.3,52002.72,52.6,0,0,0,0,,,,,,,,,
BAW760,B788,LEBL,MUHA,48711.3,52002.84,54.9,0,0,0,0,,,,,,,,,
IBE572,B78X,EGSS,KCHS,41156.82,52015.62,181,0,0,0,0,,,,,,,,,
ETD407,A339,RJTT,MDSD,48609.42,52057.56,57.5,1,0,0,0,,,,,,,,,
DAL934,A388,OMDB,MDSD,41132.52,52068.72,182.3,0,0,0,0,,,,,,,,,
ETD68,B772,ZSPD,MMAS,46941.6,52203,87.7,103,1,0,0,,,,,,,,,
BAW861,A346,EHAM,MKJP,47204.46,52225.38,83.7,29,1,0,0,,,,,,,,,
ETD926,B789,LEMD,TTPP,41395.26,52244.88,180.8,0,0,0,0,,,,,,,,,
AFR599,B764,LIMC,MDSD,40438.02,52265.34,197.1,0,0,0,0,,,,,,,,,
THY291,A339,UUDD,KFLL,47840.52,52281.24,74,44,1,0,0,,,,,,,,,
AFR862,A339,LIMC,KCHS,47809.56,52301.82,74.9,0,1,0,0,,,,,,,,,
UAE913,A359,EDDL,MMPR,51135.3,52379.1,20.7,0,0,0,0,,,,,,,,,
EIN809,B77W,OERK,KSYR,51267.24,52379.1,18.5,0,0,0,0,,,,,,,,,
SWR220,B78X,RJGG,KATL,41959.8,52601.16,177.4,0,0,0,0,,,,,,,,,
TSC69,B763,VHHH,TTPP,40998.54,52676.52,194.6,0,0,0,0,,,,,,,,,
UAL907,B789,UUDD,CYYT,51364.44,52682.94,22,4,0,0,0,,,,,,,,,
TAP857,B748,EDDF,MDPC,51034.86,52683,27.5,9,2,0,0,,,,,,,,,
ETD708,A359,LEBL,MUHA,48151.98,52689.36,75.6,0,1,0,0,,,,,,,,,
VIR167,A339,OMDB,KROC,46657.44,52689.42,100.5,0,0,0,0,,,,,,,,,
ETD599,B788,EGBB,KATL,47380.74,52702.44,88.7,0,1,0,0,,,,,,,,,
SWR441,B788,OERK,MMGL,48779.04,52709.1,65.5,68,2,0,0,,,,,,,,,
AFR75,B788,RJBB,KDCA,48349.26,52709.16,72.7,16,2,0,0,,,,,,,,,
ETD603,B77W,VOMM,MMTJ,47930.82,52742.52,80.2,0,1,0,0,,,,,,,,,
KLM728,B77W,LFPG,KMCO,42035.34,52747.32,178.5,0,0,0,0,,,,,,,,,
VIR938,A333,LTFJ,KATL,49710.72,52871.7,52.7,6,1,0,0,,,,,,,,,
LOT889,B789,ZSPD,KMSY,42417.78,52871.76,174.2,2,1,0,0,,,,,,,,,
AAL363,B764,OMDB,KBWI,41417.4,52911,191.6,0,0,0,0,,,,,,,,,
TAP143,B78X,VOBL,MMMX,45348.54,52917.84,126.2,0,0,0,0,,,,,,,,,
BAW393,B748,ZGGG,MMCS,42544.44,52936.44,173.2,0,0,0,0,,,,,,,,,
AFR64,B789,EGLL,KCHS,42469.92,52968.9,175,0,0,0,0,,,,,,,,,
TSC617,A35K,ZUUU,KCHS,47502.66,53001.36,91.6,12,1,0,0,,,,,,,,,
IBE26,B748,VECC,MUHA,46347.54,53001.36,110.9,0,0,2,0,,,,,,,,,
VIR745,B788,LSGG,MMMX,42062.34,53001.36,182.3,1,0,0,0,,,,,,,,,
BAW446,B748,VHHH,MUHA,47236.2,53007.9,96.2,0,0,1,0,,,,,,,,,
BAW356,B77W,LSGG,KIAD,47745.18,53020.98,87.9,0,1,0,0,,,,,,,,,
LOT938,B772,VHHH,KPBI,41727.84,53040.84,188.6,0,0,0,0,,,,,,,,,
KLM464,B748,VABB,KBNA,42874.2,53113.5,170.7,0,0,0,0,,,,,,,,,
LOT742,B744,RJTT,KBWI,42188.4,53113.5,182.1,131,0,0,0,,,,,,,,,
EIN584,B789,RKSI,KATL,42137.34,53140.56,183.4,0,0,0,0,,,,,,,,,
UAL921,B78X,ZSPD,MYNN,52767.96,53218.92,7.5,0,0,0,0,,,,,,,,,
UAL346,B788,EDDL,MYNN,52018.44,53330.94,21.9,0,0,0,0,,,,,,,,,
IBE433,B748,EGSS,MMMY,51175.44,53330.94,35.9,49,2,0,0,,,,,,,,,
KLM724,B788,LFLL,KMCO,51870.12,53337.36,24.5,0,0,1,0,,,,,,,,,
AAL895,B77W,EGSS,KFLL,50766.84,53337.36,42.8,2,1,1,0,,,,,,,,,
KLM536,B789,RJAA,KIAD,50724.12,53358.84,43.9,3,0,1,0,,,,,,,,,
UAE167,A333,OEJN,KBUF,41365.32,53409.24,200.7,0,0,0,0,,,,,,,,,
UAE532,B772,WMKK,MMUN,41856.66,53465.16,193.5,0,0,0,0,,,,,,,,,
ETD885,B77L,UUEE,MDSD,42849,53482.86,177.2,0,0,0,0,,,,,,,,,
KLM469,B772,EHAM,MMTJ,43023.9,53532.42,175.1,1,0,0,0,,,,,,,,,
IBE250,B77W,LTFJ,MYNN,43224.9,53554.38,172.2,0,0,0,0,,,,,,,,,
TSC852,B788,VOBL,MKJP,42366.36,53554.38,186.5,0,0,0,0,,,,,,,,,
UAE926,B78X,OTHH,KMCO,42670.2,53602.62,182.2,0,0,0,0,,,,,,,,,
ETD161,A359,EGPH,KJAX,42595.62,53614.92,183.7,1,0,0,0,,,,,,,,,
SWR759,A333,EGKK,TTPP,48060.72,53628.12,92.8,39,0,0,0,,,,,,,,,
DAL855,B788,ZSPD,KCHS,48219.24,53638.02,90.3,1,1,0,0,,,,,,,,,
LOT178,B77W,EGPH,MMMY,43477.8,53644.5,169.4,18,0,0,0,,,,,,,,,
IBE584,B744,EDDL,TTPP,43099.98,53709.78,176.8,0,0,0,0,,,,,,,,,
BAW384,B748,UUDD,MMTJ,43402.08,53739.78,172.3,36,0,0,0,,,,,,,,,
UAE498,B744,ZSPD,MKJP,43529.94,53745.42,170.3,0,0,0,0,,,,,,,,,
LOT608,B77W,LEBL,MMPR,48949.02,53891.04,82.4,0,0,0,0,,,,,,,,,
DLH374,A359,LFMN,MMPR,48811.74,53897.46,84.8,0,1,0,0,,,,,,,,,
ETD429,B789,RKSI,MUHA,49636.98,53950.56,71.9,5,0,0,0,,,,,,,,,
TSC66,A359,LEBL,KIAD,49901.64,53950.62,67.5,3,0,0,0,,,,,,,,,
EIN107,B744,EBBR,KLGA,43325.76,53996.1,177.8,0,0,0,0,,,,,,,,,
UAL493,B748,EDDM,CYYT,42923.46,54004.62,184.7,0,0,0,0,,,,,,,,,
TAP851,B789,OTHH,MKJP,42948.66,54027.78,184.7,0,0,0,0,,,,,,,,,
LOT598,A332,LFLL,MMTJ,43049.1,54046.38,183.3,0,0,0,0,,,,,,,,,
ETD725,A388,LFLL,KJFK,44211.66,54168.48,165.9,0,0,0,0,,,,,,,,,
THY964,B764,RJBB,KATL,42111.84,54230.22,202,0,0,0,0,,,,,,,,,
THY874,B788,WSSS,MMMX,45801.24,54249.84,140.8,14,1,0,0,,,,,,,,,
DAL914,B788,VOBL,KMIA,45480.9,54263.76,146.4,0,1,0,0,,,,,,,,,
TSC541,B772,WIII,KBDL,43275.42,54300.48,183.8,0,0,0,0,,,,,,,,,
AAL388,B77L,LIRF,MMMX,43958.1,54367.44,173.5,3,0,0,0,,,,,,,,,
EIN440,B788,ZUUU,KCLT,43074.66,54401.16,188.8,0,0,0,0,,,,,,,,,
UAL489,B744,UUDD,KIAD,43783.44,54411.54,177.1,8,0,0,0,,,,,,,,,
