1805.8200000000002,0.0
2247.78,0.0
2409.18,0.0
2771.04,0.0
3030.0,0.0
3284.2200000000003,0.0
3504.84,0.0
3676.2000000000003,0.0
3841.56,0.0
3994.08,0.0
4163.16,0.0
4277.94,0.0
4396.38,0.0
4518.36,0.0
4655.28,0.0
4737.42,0.0
4841.58,0.0
4942.32,0.0
5042.88,0.0
5116.56,0.0
5202.6,0.0
5302.08,0.0
5364.24,0.0
5441.28,0.0
5517.72,0.0
5594.16,0.0
5662.2,0.0
5738.46,0.0
5802.78,0.0
5878.4400000000005,0.0
5928.18,0.0
5989.68,0.0
6052.5,0.0
6107.76,0.0
6166.38,0.0
6243.06,0.0
6279.6,0.0
6335.7,0.0
6387.900000000001,0.0
6442.68,0.0
6499.68,0.0
6548.16,0.0
6599.46,0.0
6643.32,0.0
6693.78,0.0
6742.26,0.0
6786.96,0.0
6836.28,0.0
6880.08,0.0
6924.96,0.0
6972.84,0.0
7014.0,0.0
7060.68,0.0
7100.88,0.0
7142.76,0.0
7189.5,0.0
7228.68,0.0
7266.84,0.0
7308.06,0.0
7347.3,0.0
7388.16,0.0
7426.68,0.0
7471.56,0.0
7503.42,0.0
7543.68,0.0
7580.1,0.0
7620.3,0.0
7653.84,0.0
7690.14,0.0
7727.46,0.0
7762.92,0.0
7800.4800000000005,0.0
7839.42,0.0
7874.88,0.0
7911.24,0.0
7939.32,0.0
7974.0,0.0
8007.54,0.0
8041.2,0.0
8074.8,0.0
8110.08,0.0
8143.62,0.0
8175.3,0.0
8207.88,0.0
8239.56,0.0
8272.26,0.0
8304.96,0.0
8338.56,0.0
8369.46,0.0
8399.039999999999,0.0
8431.68,0.0
8462.58,0.0
8492.64,0.0
8524.44,0.0
8556.0,0.0
8586.84,0.0
8615.76,0.0
8647.5,0.0
8676.48,0.0
8705.1,0.0
8735.1,0.0
8764.74,0.0
8798.279999999999,0.0
8825.34,0.0
8853.539999999999,0.0
8882.279999999999,0.0
8911.14,0.0
8940.06,0.0
8968.14,0.0
8997.96,0.0
9028.679999999998,0.0
9053.699999999999,0.0
9082.679999999998,0.0
9110.64,0.0
9141.359999999999,0.0
9168.42,0.0
9194.46,0.0
9222.48,0.0
9251.46,0.0
9276.779999999999,0.0
9305.939999999999,0.0
9332.939999999999,0.0
9360.66,0.0
9387.599999999999,0.0
9415.619999999999,0.0
9443.939999999999,0.0
9467.88,0.0
9494.88,0.0
9522.72,0.0
9549.779999999999,0.0
9575.759999999998,0.0
9603.96,0.0
9628.14,0.0
9656.039999999999,0.0
9684.119999999999,0.0
9708.42,0.0
9733.56,0.0
9759.779999999999,0.0
9787.74,0.0
9813.66,0.0
9839.099999999999,0.0
9865.019999999999,0.0
9892.14,0.0
9916.38,0.0
9943.38,0.0
9971.4,0.0
9994.74,0.0
10020.06,0.0
10047.96,0.0
10073.339999999998,0.0
10098.539999999999,0.0
10122.839999999998,0.0
10149.9,0.0
10174.199999999999,0.0
10201.259999999998,0.0
10227.48,0.0
10250.939999999999,0.0
10275.9,0.0
10301.099999999999,0.0
10328.339999999998,0.0
10353.359999999999,0.0
10378.56,0.0
10402.8,0.0
10428.0,0.0
10454.16,0.0
10479.3,0.0
10504.74,0.0
10529.82,0.0
10555.019999999999,0.0
